date,heure,nb_demandes,kWh,kWh_heure
2024-08-11,19,6,60.29032258064516,8.61290322580645
2024-08-11,20,2,60.29032258064516,2.8709677419354835
2024-08-12,7,2,60.29032258064516,2.8709677419354835
2024-08-12,8,1,60.29032258064516,1.4354838709677418
2024-08-12,9,8,60.29032258064516,11.483870967741934
2024-08-12,10,2,60.29032258064516,2.8709677419354835
2024-08-12,11,10,60.29032258064516,14.354838709677418
2024-08-12,12,6,60.29032258064516,8.61290322580645
2024-08-12,13,3,60.29032258064516,4.306451612903225
2024-08-12,14,4,60.29032258064516,5.741935483870967
2024-08-12,15,3,60.29032258064516,4.306451612903225
2024-08-12,18,2,60.29032258064516,2.8709677419354835
2024-08-12,19,1,60.29032258064516,1.4354838709677418
2024-08-13,0,1,60.29032258064516,0.9420362903225806
2024-08-13,9,1,60.29032258064516,0.9420362903225806
2024-08-13,10,2,60.29032258064516,1.8840725806451613
2024-08-13,11,4,60.29032258064516,3.7681451612903225
2024-08-13,12,7,60.29032258064516,6.594254032258064
2024-08-13,13,8,60.29032258064516,7.536290322580645
2024-08-13,14,13,60.29032258064516,12.246471774193548
2024-08-13,15,10,60.29032258064516,9.420362903225806
2024-08-13,16,8,60.29032258064516,7.536290322580645
2024-08-13,17,7,60.29032258064516,6.594254032258064
2024-08-13,18,3,60.29032258064516,2.826108870967742
2024-08-14,7,2,60.29032258064516,2.621318373071529
2024-08-14,8,4,60.29032258064516,5.242636746143058
2024-08-14,9,3,60.29032258064516,3.931977559607293
2024-08-14,10,6,60.29032258064516,7.863955119214586
2024-08-14,11,4,60.29032258064516,5.242636746143058
2024-08-14,12,1,60.29032258064516,1.3106591865357644
2024-08-14,13,3,60.29032258064516,3.931977559607293
2024-08-14,14,4,60.29032258064516,5.242636746143058
2024-08-14,15,3,60.29032258064516,3.931977559607293
2024-08-14,16,3,60.29032258064516,3.931977559607293
2024-08-14,17,1,60.29032258064516,1.3106591865357644
2024-08-14,18,6,60.29032258064516,7.863955119214586
2024-08-14,19,3,60.29032258064516,3.931977559607293
2024-08-14,20,3,60.29032258064516,3.931977559607293
2024-08-15,6,3,60.29032258064516,7.536290322580645
2024-08-15,7,3,60.29032258064516,7.536290322580645
2024-08-15,8,1,60.29032258064516,2.512096774193548
2024-08-15,9,2,60.29032258064516,5.024193548387096
2024-08-15,10,1,60.29032258064516,2.512096774193548
2024-08-15,11,3,60.29032258064516,7.536290322580645
2024-08-15,13,1,60.29032258064516,2.512096774193548
2024-08-15,14,2,60.29032258064516,5.024193548387096
2024-08-15,16,2,60.29032258064516,5.024193548387096
2024-08-15,17,2,60.29032258064516,5.024193548387096
2024-08-15,18,1,60.29032258064516,2.512096774193548
2024-08-15,19,3,60.29032258064516,7.536290322580645
2024-08-16,8,1,60.29032258064516,1.3106591865357644
2024-08-16,9,4,60.29032258064516,5.242636746143058
2024-08-16,10,8,60.29032258064516,10.485273492286115
2024-08-16,11,2,60.29032258064516,2.621318373071529
2024-08-16,12,5,60.29032258064516,6.553295932678822
2024-08-16,13,2,60.29032258064516,2.621318373071529
2024-08-16,14,2,60.29032258064516,2.621318373071529
2024-08-16,16,5,60.29032258064516,6.553295932678822
2024-08-16,17,1,60.29032258064516,1.3106591865357644
2024-08-16,18,8,60.29032258064516,10.485273492286115
2024-08-16,19,8,60.29032258064516,10.485273492286115
2024-08-17,8,7,60.29032258064516,8.61290322580645
2024-08-17,9,7,60.29032258064516,8.61290322580645
2024-08-17,10,4,60.29032258064516,4.921658986175115
2024-08-17,11,6,60.29032258064516,7.382488479262673
2024-08-17,12,2,60.29032258064516,2.4608294930875574
2024-08-17,13,4,60.29032258064516,4.921658986175115
2024-08-17,14,3,60.29032258064516,3.6912442396313363
2024-08-17,15,2,60.29032258064516,2.4608294930875574
2024-08-17,16,10,60.29032258064516,12.304147465437788
2024-08-17,17,2,60.29032258064516,2.4608294930875574
2024-08-17,18,2,60.29032258064516,2.4608294930875574
2024-08-18,9,1,60.29032258064516,1.2058064516129032
2024-08-18,10,9,60.29032258064516,10.852258064516128
2024-08-18,11,10,60.29032258064516,12.058064516129033
2024-08-18,12,7,60.29032258064516,8.440645161290323
2024-08-18,13,8,60.29032258064516,9.646451612903226
2024-08-18,14,2,60.29032258064516,2.4116129032258065
2024-08-18,15,2,60.29032258064516,2.4116129032258065
2024-08-18,16,1,60.29032258064516,1.2058064516129032
2024-08-18,17,7,60.29032258064516,8.440645161290323
2024-08-18,18,1,60.29032258064516,1.2058064516129032
2024-08-18,19,2,60.29032258064516,2.4116129032258065
2024-08-19,7,6,60.29032258064516,5.319734345351044
2024-08-19,8,4,60.29032258064516,3.5464895635673623
2024-08-19,10,18,60.29032258064516,15.95920303605313
2024-08-19,11,5,60.29032258064516,4.4331119544592035
2024-08-19,12,6,60.29032258064516,5.319734345351044
2024-08-19,13,6,60.29032258064516,5.319734345351044
2024-08-19,14,8,60.29032258064516,7.092979127134725
2024-08-19,15,8,60.29032258064516,7.092979127134725
2024-08-19,16,4,60.29032258064516,3.5464895635673623
2024-08-19,17,3,60.29032258064516,2.659867172675522
2024-08-20,7,1,60.29032258064516,1.8269794721407624
2024-08-20,9,4,60.29032258064516,7.30791788856305
2024-08-20,10,3,60.29032258064516,5.480938416422288
2024-08-20,11,2,60.29032258064516,3.653958944281525
2024-08-20,12,2,60.29032258064516,3.653958944281525
2024-08-20,14,4,60.29032258064516,7.30791788856305
2024-08-20,15,3,60.29032258064516,5.480938416422288
2024-08-20,16,7,60.29032258064516,12.788856304985337
2024-08-20,17,3,60.29032258064516,5.480938416422288
2024-08-20,18,2,60.29032258064516,3.653958944281525
2024-08-20,19,2,60.29032258064516,3.653958944281525
2024-08-21,8,2,60.29032258064516,2.009677419354839
2024-08-21,9,8,60.29032258064516,8.038709677419355
2024-08-21,10,7,60.29032258064516,7.033870967741936
2024-08-21,11,5,60.29032258064516,5.024193548387096
2024-08-21,12,1,60.29032258064516,1.0048387096774194
2024-08-21,13,4,60.29032258064516,4.019354838709678
2024-08-21,14,3,60.29032258064516,3.014516129032258
2024-08-21,15,8,60.29032258064516,8.038709677419355
2024-08-21,16,2,60.29032258064516,2.009677419354839
2024-08-21,17,5,60.29032258064516,5.024193548387096
2024-08-21,18,1,60.29032258064516,1.0048387096774194
2024-08-21,19,4,60.29032258064516,4.019354838709678
2024-08-21,20,6,60.29032258064516,6.029032258064516
2024-08-21,21,2,60.29032258064516,2.009677419354839
2024-08-21,22,2,60.29032258064516,2.009677419354839
2024-08-22,7,1,60.29032258064516,1.2058064516129032
2024-08-22,9,4,60.29032258064516,4.823225806451613
2024-08-22,10,6,60.29032258064516,7.234838709677419
2024-08-22,11,10,60.29032258064516,12.058064516129033
2024-08-22,12,8,60.29032258064516,9.646451612903226
2024-08-22,13,3,60.29032258064516,3.6174193548387095
2024-08-22,14,1,60.29032258064516,1.2058064516129032
2024-08-22,15,3,60.29032258064516,3.6174193548387095
2024-08-22,16,4,60.29032258064516,4.823225806451613
2024-08-22,17,2,60.29032258064516,2.4116129032258065
2024-08-22,19,8,60.29032258064516,9.646451612903226
2024-08-23,5,1,60.29032258064516,1.370234604105572
2024-08-23,6,1,60.29032258064516,1.370234604105572
2024-08-23,8,1,60.29032258064516,1.370234604105572
2024-08-23,9,7,60.29032258064516,9.591642228739003
2024-08-23,10,9,60.29032258064516,12.332111436950147
2024-08-23,11,7,60.29032258064516,9.591642228739003
2024-08-23,13,4,60.29032258064516,5.480938416422288
2024-08-23,14,2,60.29032258064516,2.740469208211144
2024-08-23,15,2,60.29032258064516,2.740469208211144
2024-08-23,16,5,60.29032258064516,6.851173020527859
2024-08-23,18,5,60.29032258064516,6.851173020527859
2024-08-24,10,4,60.29032258064516,5.88198269079465
2024-08-24,11,11,60.29032258064516,16.175452399685287
2024-08-24,12,1,60.29032258064516,1.4704956726986624
2024-08-24,13,6,60.29032258064516,8.822974036191974
2024-08-24,14,5,60.29032258064516,7.352478363493312
2024-08-24,15,4,60.29032258064516,5.88198269079465
2024-08-24,16,6,60.29032258064516,8.822974036191974
2024-08-24,17,4,60.29032258064516,5.88198269079465
2024-08-25,6,1,60.29032258064516,1.2058064516129032
2024-08-25,7,2,60.29032258064516,2.4116129032258065
2024-08-25,8,2,60.29032258064516,2.4116129032258065
2024-08-25,10,4,60.29032258064516,4.823225806451613
2024-08-25,11,6,60.29032258064516,7.234838709677419
2024-08-25,12,5,60.29032258064516,6.029032258064516
2024-08-25,13,4,60.29032258064516,4.823225806451613
2024-08-25,14,4,60.29032258064516,4.823225806451613
2024-08-25,15,6,60.29032258064516,7.234838709677419
2024-08-25,16,10,60.29032258064516,12.058064516129033
2024-08-25,17,1,60.29032258064516,1.2058064516129032
2024-08-25,18,4,60.29032258064516,4.823225806451613
2024-08-25,19,1,60.29032258064516,1.2058064516129032
2024-08-26,8,3,60.29032258064516,3.6912442396313363
2024-08-26,9,11,60.29032258064516,13.534562211981566
2024-08-26,10,5,60.29032258064516,6.152073732718894
2024-08-26,11,4,60.29032258064516,4.921658986175115
2024-08-26,12,5,60.29032258064516,6.152073732718894
2024-08-26,13,3,60.29032258064516,3.6912442396313363
2024-08-26,14,1,60.29032258064516,1.2304147465437787
2024-08-26,15,1,60.29032258064516,1.2304147465437787
2024-08-26,16,1,60.29032258064516,1.2304147465437787
2024-08-26,17,1,60.29032258064516,1.2304147465437787
2024-08-26,18,7,60.29032258064516,8.61290322580645
2024-08-26,19,6,60.29032258064516,7.382488479262673
2024-08-26,20,1,60.29032258064516,1.2304147465437787
2024-08-27,8,2,60.29032258064516,2.4116129032258065
2024-08-27,9,5,60.29032258064516,6.029032258064516
2024-08-27,10,3,60.29032258064516,3.6174193548387095
2024-08-27,11,2,60.29032258064516,2.4116129032258065
2024-08-27,12,1,60.29032258064516,1.2058064516129032
2024-08-27,13,1,60.29032258064516,1.2058064516129032
2024-08-27,14,2,60.29032258064516,2.4116129032258065
2024-08-27,15,2,60.29032258064516,2.4116129032258065
2024-08-27,16,5,60.29032258064516,6.029032258064516
2024-08-27,17,8,60.29032258064516,9.646451612903226
2024-08-27,18,9,60.29032258064516,10.852258064516128
2024-08-27,19,7,60.29032258064516,8.440645161290323
2024-08-27,21,1,60.29032258064516,1.2058064516129032
2024-08-27,22,2,60.29032258064516,2.4116129032258065
2024-08-28,7,1,60.29032258064516,1.1164874551971324
2024-08-28,8,17,60.29032258064516,18.980286738351253
2024-08-28,9,5,60.29032258064516,5.582437275985662
2024-08-28,10,3,60.29032258064516,3.3494623655913975
2024-08-28,12,3,60.29032258064516,3.3494623655913975
2024-08-28,13,7,60.29032258064516,7.815412186379928
2024-08-28,14,3,60.29032258064516,3.3494623655913975
2024-08-28,15,6,60.29032258064516,6.698924731182795
2024-08-28,16,3,60.29032258064516,3.3494623655913975
2024-08-28,17,3,60.29032258064516,3.3494623655913975
2024-08-28,18,1,60.29032258064516,1.1164874551971324
2024-08-28,19,2,60.29032258064516,2.232974910394265
2024-08-29,7,4,60.29032258064516,6.183622828784118
2024-08-29,8,3,60.29032258064516,4.637717121588089
2024-08-29,9,10,60.29032258064516,15.459057071960297
2024-08-29,10,3,60.29032258064516,4.637717121588089
2024-08-29,11,7,60.29032258064516,10.821339950372208
2024-08-29,12,1,60.29032258064516,1.5459057071960296
2024-08-29,13,1,60.29032258064516,1.5459057071960296
2024-08-29,14,2,60.29032258064516,3.091811414392059
2024-08-29,15,2,60.29032258064516,3.091811414392059
2024-08-29,16,2,60.29032258064516,3.091811414392059
2024-08-29,18,3,60.29032258064516,4.637717121588089
2024-08-29,19,1,60.29032258064516,1.5459057071960296
2024-08-30,10,6,60.29032258064516,11.304435483870968
2024-08-30,11,1,60.29032258064516,1.8840725806451613
2024-08-30,12,3,60.29032258064516,5.652217741935484
2024-08-30,13,7,60.29032258064516,13.188508064516128
2024-08-30,14,4,60.29032258064516,7.536290322580645
2024-08-30,16,5,60.29032258064516,9.420362903225806
2024-08-30,17,1,60.29032258064516,1.8840725806451613
2024-08-30,18,1,60.29032258064516,1.8840725806451613
2024-08-30,21,4,60.29032258064516,7.536290322580645
2024-08-31,6,1,60.29032258064516,2.4116129032258065
2024-08-31,8,1,60.29032258064516,2.4116129032258065
2024-08-31,10,4,60.29032258064516,9.646451612903226
2024-08-31,11,5,60.29032258064516,12.058064516129033
2024-08-31,12,5,60.29032258064516,12.058064516129033
2024-08-31,15,3,60.29032258064516,7.234838709677419
2024-08-31,16,1,60.29032258064516,2.4116129032258065
2024-08-31,18,5,60.29032258064516,12.058064516129033
2024-09-01,7,1,78.33333333333333,2.06140350877193
2024-09-01,8,3,78.33333333333333,6.1842105263157885
2024-09-01,9,4,78.33333333333333,8.24561403508772
2024-09-01,10,4,78.33333333333333,8.24561403508772
2024-09-01,11,3,78.33333333333333,6.1842105263157885
2024-09-01,12,1,78.33333333333333,2.06140350877193
2024-09-01,13,7,78.33333333333333,14.429824561403507
2024-09-01,14,6,78.33333333333333,12.368421052631577
2024-09-01,15,6,78.33333333333333,12.368421052631577
2024-09-01,18,1,78.33333333333333,2.06140350877193
2024-09-01,21,1,78.33333333333333,2.06140350877193
2024-09-01,22,1,78.33333333333333,2.06140350877193
2024-09-02,8,1,78.33333333333333,3.2638888888888884
2024-09-02,9,4,78.33333333333333,13.055555555555554
2024-09-02,10,3,78.33333333333333,9.791666666666666
2024-09-02,11,3,78.33333333333333,9.791666666666666
2024-09-02,12,2,78.33333333333333,6.527777777777777
2024-09-02,13,2,78.33333333333333,6.527777777777777
2024-09-02,15,3,78.33333333333333,9.791666666666666
2024-09-02,16,2,78.33333333333333,6.527777777777777
2024-09-02,17,4,78.33333333333333,13.055555555555554
2024-09-03,8,5,78.33333333333333,10.585585585585585
2024-09-03,10,7,78.33333333333333,14.81981981981982
2024-09-03,11,1,78.33333333333333,2.1171171171171173
2024-09-03,12,1,78.33333333333333,2.1171171171171173
2024-09-03,13,2,78.33333333333333,4.2342342342342345
2024-09-03,14,11,78.33333333333333,23.28828828828829
2024-09-03,15,5,78.33333333333333,10.585585585585585
2024-09-03,18,2,78.33333333333333,4.2342342342342345
2024-09-03,19,2,78.33333333333333,4.2342342342342345
2024-09-03,20,1,78.33333333333333,2.1171171171171173
2024-09-04,6,1,78.33333333333333,1.6666666666666665
2024-09-04,7,3,78.33333333333333,4.999999999999999
2024-09-04,8,11,78.33333333333333,18.333333333333332
2024-09-04,9,5,78.33333333333333,8.333333333333332
2024-09-04,10,2,78.33333333333333,3.333333333333333
2024-09-04,11,3,78.33333333333333,4.999999999999999
2024-09-04,12,2,78.33333333333333,3.333333333333333
2024-09-04,13,3,78.33333333333333,4.999999999999999
2024-09-04,14,2,78.33333333333333,3.333333333333333
2024-09-04,15,10,78.33333333333333,16.666666666666664
2024-09-04,16,4,78.33333333333333,6.666666666666666
2024-09-04,19,1,78.33333333333333,1.6666666666666665
2024-09-05,8,2,78.33333333333333,4.12280701754386
2024-09-05,9,7,78.33333333333333,14.429824561403507
2024-09-05,10,8,78.33333333333333,16.49122807017544
2024-09-05,11,2,78.33333333333333,4.12280701754386
2024-09-05,15,1,78.33333333333333,2.06140350877193
2024-09-05,16,7,78.33333333333333,14.429824561403507
2024-09-05,18,5,78.33333333333333,10.307017543859647
2024-09-05,19,5,78.33333333333333,10.307017543859647
2024-09-05,22,1,78.33333333333333,2.06140350877193
2024-09-06,7,1,78.33333333333333,1.0730593607305934
2024-09-06,8,5,78.33333333333333,5.365296803652967
2024-09-06,9,6,78.33333333333333,6.438356164383561
2024-09-06,10,9,78.33333333333333,9.657534246575342
2024-09-06,11,7,78.33333333333333,7.511415525114154
2024-09-06,12,5,78.33333333333333,5.365296803652967
2024-09-06,13,1,78.33333333333333,1.0730593607305934
2024-09-06,14,3,78.33333333333333,3.2191780821917804
2024-09-06,15,6,78.33333333333333,6.438356164383561
2024-09-06,16,10,78.33333333333333,10.730593607305934
2024-09-06,17,13,78.33333333333333,13.949771689497716
2024-09-06,18,1,78.33333333333333,1.0730593607305934
2024-09-06,19,6,78.33333333333333,6.438356164383561
2024-09-07,8,3,78.33333333333333,3.671875
2024-09-07,9,2,78.33333333333333,2.4479166666666665
2024-09-07,10,8,78.33333333333333,9.791666666666666
2024-09-07,11,7,78.33333333333333,8.567708333333332
2024-09-07,12,1,78.33333333333333,1.2239583333333333
2024-09-07,13,8,78.33333333333333,9.791666666666666
2024-09-07,14,17,78.33333333333333,20.807291666666664
2024-09-07,15,9,78.33333333333333,11.015625
2024-09-07,16,3,78.33333333333333,3.671875
2024-09-07,17,3,78.33333333333333,3.671875
2024-09-07,18,2,78.33333333333333,2.4479166666666665
2024-09-07,19,1,78.33333333333333,1.2239583333333333
2024-09-08,8,4,78.33333333333333,5.136612021857924
2024-09-08,9,7,78.33333333333333,8.989071038251366
2024-09-08,10,2,78.33333333333333,2.568306010928962
2024-09-08,11,1,78.33333333333333,1.284153005464481
2024-09-08,13,6,78.33333333333333,7.7049180327868845
2024-09-08,14,7,78.33333333333333,8.989071038251366
2024-09-08,15,13,78.33333333333333,16.69398907103825
2024-09-08,16,8,78.33333333333333,10.273224043715848
2024-09-08,17,5,78.33333333333333,6.420765027322403
2024-09-08,18,6,78.33333333333333,7.7049180327868845
2024-09-08,19,2,78.33333333333333,2.568306010928962
2024-09-09,9,8,78.33333333333333,13.6231884057971
2024-09-09,10,11,78.33333333333333,18.731884057971016
2024-09-09,11,2,78.33333333333333,3.405797101449275
2024-09-09,12,4,78.33333333333333,6.81159420289855
2024-09-09,13,7,78.33333333333333,11.920289855072463
2024-09-09,14,4,78.33333333333333,6.81159420289855
2024-09-09,15,3,78.33333333333333,5.108695652173912
2024-09-09,16,1,78.33333333333333,1.7028985507246375
2024-09-09,17,4,78.33333333333333,6.81159420289855
2024-09-09,19,1,78.33333333333333,1.7028985507246375
2024-09-09,20,1,78.33333333333333,1.7028985507246375
2024-09-10,8,4,78.33333333333333,4.12280701754386
2024-09-10,9,5,78.33333333333333,5.153508771929824
2024-09-10,10,6,78.33333333333333,6.1842105263157885
2024-09-10,11,4,78.33333333333333,4.12280701754386
2024-09-10,12,3,78.33333333333333,3.0921052631578942
2024-09-10,13,14,78.33333333333333,14.429824561403507
2024-09-10,14,11,78.33333333333333,11.337719298245613
2024-09-10,15,9,78.33333333333333,9.276315789473683
2024-09-10,16,2,78.33333333333333,2.06140350877193
2024-09-10,17,6,78.33333333333333,6.1842105263157885
2024-09-10,18,5,78.33333333333333,5.153508771929824
2024-09-10,19,7,78.33333333333333,7.214912280701753
2024-09-11,5,3,78.33333333333333,4.699999999999999
2024-09-11,6,2,78.33333333333333,3.1333333333333333
2024-09-11,8,1,78.33333333333333,1.5666666666666667
2024-09-11,9,8,78.33333333333333,12.533333333333333
2024-09-11,10,6,78.33333333333333,9.399999999999999
2024-09-11,11,1,78.33333333333333,1.5666666666666667
2024-09-11,14,4,78.33333333333333,6.266666666666667
2024-09-11,15,10,78.33333333333333,15.666666666666666
2024-09-11,16,4,78.33333333333333,6.266666666666667
2024-09-11,17,2,78.33333333333333,3.1333333333333333
2024-09-11,18,3,78.33333333333333,4.699999999999999
2024-09-11,20,2,78.33333333333333,3.1333333333333333
2024-09-11,21,2,78.33333333333333,3.1333333333333333
2024-09-11,22,2,78.33333333333333,3.1333333333333333
2024-09-12,7,2,78.33333333333333,3.2638888888888884
2024-09-12,8,3,78.33333333333333,4.895833333333333
2024-09-12,9,2,78.33333333333333,3.2638888888888884
2024-09-12,10,8,78.33333333333333,13.055555555555554
2024-09-12,11,4,78.33333333333333,6.527777777777777
2024-09-12,12,2,78.33333333333333,3.2638888888888884
2024-09-12,13,2,78.33333333333333,3.2638888888888884
2024-09-12,14,5,78.33333333333333,8.159722222222221
2024-09-12,15,4,78.33333333333333,6.527777777777777
2024-09-12,17,1,78.33333333333333,1.6319444444444442
2024-09-12,18,5,78.33333333333333,8.159722222222221
2024-09-12,19,8,78.33333333333333,13.055555555555554
2024-09-12,20,2,78.33333333333333,3.2638888888888884
2024-09-13,7,2,78.33333333333333,3.643410852713178
2024-09-13,9,2,78.33333333333333,3.643410852713178
2024-09-13,10,3,78.33333333333333,5.465116279069767
2024-09-13,11,4,78.33333333333333,7.286821705426356
2024-09-13,12,1,78.33333333333333,1.821705426356589
2024-09-13,13,2,78.33333333333333,3.643410852713178
2024-09-13,14,6,78.33333333333333,10.930232558139535
2024-09-13,15,4,78.33333333333333,7.286821705426356
2024-09-13,16,4,78.33333333333333,7.286821705426356
2024-09-13,17,3,78.33333333333333,5.465116279069767
2024-09-13,18,4,78.33333333333333,7.286821705426356
2024-09-13,19,4,78.33333333333333,7.286821705426356
2024-09-13,20,4,78.33333333333333,7.286821705426356
2024-09-14,7,2,78.33333333333333,2.9559748427672954
2024-09-14,8,6,78.33333333333333,8.867924528301886
2024-09-14,9,8,78.33333333333333,11.823899371069182
2024-09-14,10,10,78.33333333333333,14.779874213836479
2024-09-14,11,9,78.33333333333333,13.301886792452828
2024-09-14,12,1,78.33333333333333,1.4779874213836477
2024-09-14,13,4,78.33333333333333,5.911949685534591
2024-09-14,14,2,78.33333333333333,2.9559748427672954
2024-09-14,15,6,78.33333333333333,8.867924528301886
2024-09-14,16,3,78.33333333333333,4.433962264150943
2024-09-14,18,1,78.33333333333333,1.4779874213836477
2024-09-14,19,1,78.33333333333333,1.4779874213836477
2024-09-15,7,2,78.33333333333333,3.4814814814814814
2024-09-15,8,4,78.33333333333333,6.962962962962963
2024-09-15,10,6,78.33333333333333,10.444444444444443
2024-09-15,11,5,78.33333333333333,8.703703703703702
2024-09-15,12,2,78.33333333333333,3.4814814814814814
2024-09-15,13,2,78.33333333333333,3.4814814814814814
2024-09-15,15,4,78.33333333333333,6.962962962962963
2024-09-15,16,7,78.33333333333333,12.185185185185185
2024-09-15,17,7,78.33333333333333,12.185185185185185
2024-09-15,18,3,78.33333333333333,5.222222222222221
2024-09-15,19,1,78.33333333333333,1.7407407407407407
2024-09-15,21,2,78.33333333333333,3.4814814814814814
2024-09-16,7,1,78.33333333333333,1.3055555555555554
2024-09-16,8,1,78.33333333333333,1.3055555555555554
2024-09-16,9,1,78.33333333333333,1.3055555555555554
2024-09-16,10,3,78.33333333333333,3.9166666666666665
2024-09-16,11,13,78.33333333333333,16.97222222222222
2024-09-16,12,11,78.33333333333333,14.361111111111109
2024-09-16,13,13,78.33333333333333,16.97222222222222
2024-09-16,14,11,78.33333333333333,14.361111111111109
2024-09-16,15,4,78.33333333333333,5.222222222222221
2024-09-16,16,1,78.33333333333333,1.3055555555555554
2024-09-16,21,1,78.33333333333333,1.3055555555555554
2024-09-17,7,1,78.33333333333333,1.424242424242424
2024-09-17,8,3,78.33333333333333,4.2727272727272725
2024-09-17,9,6,78.33333333333333,8.545454545454545
2024-09-17,10,9,78.33333333333333,12.818181818181817
2024-09-17,11,9,78.33333333333333,12.818181818181817
2024-09-17,12,5,78.33333333333333,7.121212121212121
2024-09-17,13,2,78.33333333333333,2.848484848484848
2024-09-17,14,2,78.33333333333333,2.848484848484848
2024-09-17,15,2,78.33333333333333,2.848484848484848
2024-09-17,17,1,78.33333333333333,1.424242424242424
2024-09-17,18,8,78.33333333333333,11.393939393939393
2024-09-17,19,1,78.33333333333333,1.424242424242424
2024-09-17,21,2,78.33333333333333,2.848484848484848
2024-09-17,22,4,78.33333333333333,5.696969696969696
2024-09-18,9,3,78.33333333333333,8.103448275862068
2024-09-18,10,2,78.33333333333333,5.402298850574712
2024-09-18,11,3,78.33333333333333,8.103448275862068
2024-09-18,12,7,78.33333333333333,18.908045977011493
2024-09-18,13,1,78.33333333333333,2.701149425287356
2024-09-18,16,1,78.33333333333333,2.701149425287356
2024-09-18,17,5,78.33333333333333,13.505747126436782
2024-09-18,18,7,78.33333333333333,18.908045977011493
2024-09-19,6,2,78.33333333333333,5.802469135802468
2024-09-19,8,3,78.33333333333333,8.703703703703702
2024-09-19,9,3,78.33333333333333,8.703703703703702
2024-09-19,10,3,78.33333333333333,8.703703703703702
2024-09-19,12,4,78.33333333333333,11.604938271604937
2024-09-19,13,1,78.33333333333333,2.901234567901234
2024-09-19,14,2,78.33333333333333,5.802469135802468
2024-09-19,16,1,78.33333333333333,2.901234567901234
2024-09-19,17,3,78.33333333333333,8.703703703703702
2024-09-19,18,3,78.33333333333333,8.703703703703702
2024-09-19,19,2,78.33333333333333,5.802469135802468
2024-09-20,6,2,78.33333333333333,3.8211382113821135
2024-09-20,8,7,78.33333333333333,13.3739837398374
2024-09-20,9,6,78.33333333333333,11.46341463414634
2024-09-20,10,3,78.33333333333333,5.73170731707317
2024-09-20,11,7,78.33333333333333,13.3739837398374
2024-09-20,13,2,78.33333333333333,3.8211382113821135
2024-09-20,14,2,78.33333333333333,3.8211382113821135
2024-09-20,15,4,78.33333333333333,7.642276422764227
2024-09-20,16,2,78.33333333333333,3.8211382113821135
2024-09-20,17,3,78.33333333333333,5.73170731707317
2024-09-20,18,3,78.33333333333333,5.73170731707317
2024-09-21,6,1,78.33333333333333,3.1333333333333333
2024-09-21,7,2,78.33333333333333,6.266666666666667
2024-09-21,8,4,78.33333333333333,12.533333333333333
2024-09-21,9,1,78.33333333333333,3.1333333333333333
2024-09-21,10,2,78.33333333333333,6.266666666666667
2024-09-21,11,1,78.33333333333333,3.1333333333333333
2024-09-21,12,2,78.33333333333333,6.266666666666667
2024-09-21,13,2,78.33333333333333,6.266666666666667
2024-09-21,14,1,78.33333333333333,3.1333333333333333
2024-09-21,17,4,78.33333333333333,12.533333333333333
2024-09-21,18,1,78.33333333333333,3.1333333333333333
2024-09-21,19,2,78.33333333333333,6.266666666666667
2024-09-21,20,2,78.33333333333333,6.266666666666667
2024-09-22,9,2,78.33333333333333,4.607843137254902
2024-09-22,10,7,78.33333333333333,16.127450980392155
2024-09-22,11,3,78.33333333333333,6.911764705882353
2024-09-22,12,2,78.33333333333333,4.607843137254902
2024-09-22,13,1,78.33333333333333,2.303921568627451
2024-09-22,15,1,78.33333333333333,2.303921568627451
2024-09-22,16,5,78.33333333333333,11.519607843137255
2024-09-22,17,6,78.33333333333333,13.823529411764707
2024-09-22,18,3,78.33333333333333,6.911764705882353
2024-09-22,19,3,78.33333333333333,6.911764705882353
2024-09-22,20,1,78.33333333333333,2.303921568627451
2024-09-23,10,3,78.33333333333333,6.911764705882353
2024-09-23,11,4,78.33333333333333,9.215686274509803
2024-09-23,12,2,78.33333333333333,4.607843137254902
2024-09-23,13,3,78.33333333333333,6.911764705882353
2024-09-23,14,3,78.33333333333333,6.911764705882353
2024-09-23,15,4,78.33333333333333,9.215686274509803
2024-09-23,16,5,78.33333333333333,11.519607843137255
2024-09-23,17,2,78.33333333333333,4.607843137254902
2024-09-23,18,6,78.33333333333333,13.823529411764707
2024-09-23,19,2,78.33333333333333,4.607843137254902
2024-09-24,12,1,78.33333333333333,4.351851851851851
2024-09-24,14,1,78.33333333333333,4.351851851851851
2024-09-24,15,3,78.33333333333333,13.055555555555554
2024-09-24,16,4,78.33333333333333,17.407407407407405
2024-09-24,19,4,78.33333333333333,17.407407407407405
2024-09-24,20,2,78.33333333333333,8.703703703703702
2024-09-24,21,3,78.33333333333333,13.055555555555554
2024-09-25,9,6,78.33333333333333,11.749999999999998
2024-09-25,10,9,78.33333333333333,17.625
2024-09-25,11,5,78.33333333333333,9.791666666666666
2024-09-25,12,1,78.33333333333333,1.9583333333333333
2024-09-25,13,1,78.33333333333333,1.9583333333333333
2024-09-25,14,2,78.33333333333333,3.9166666666666665
2024-09-25,15,4,78.33333333333333,7.833333333333333
2024-09-25,16,1,78.33333333333333,1.9583333333333333
2024-09-25,17,6,78.33333333333333,11.749999999999998
2024-09-25,18,3,78.33333333333333,5.874999999999999
2024-09-25,19,2,78.33333333333333,3.9166666666666665
